,prices,dateAdded,lat,long,propertyType,numBathroom,numBedroom,numBed,numPeople,house_num,street_name,zipcodes
956,100.0,2016-08-15,30.3222490941,-97.7260558908,House,1.0,1.0,1.0,2.0,5426,Nelray Boulevard,78751
957,200.0,2015-10-25,30.2787054161,-97.7525744495,House,1.0,1.0,1.0,5.0,1217,Castle Hill Street,78703
958,499.0,2016-08-15,30.2816341298,-97.7591149637,House,3.0,3.0,4.0,6.0,1601,West 14th Street,78703
959,1850.0,2016-08-15,30.2278427525,-97.7656459246,Apartment,1.0,1.0,1.0,2.0,404,Post Road Drive,78704
960,850.0,2015-10-25,30.2260333647,-97.7665677542,House,2.5,1.0,1.0,2.0,315,Fort Mc Gruder Lane,78704
961,299.0,2015-10-25,30.2784620276,-97.753012358,House,2.0,3.0,3.0,8.0,1209,Castle Hill Street,78703
962,500.0,2015-10-28,30.2836485539,-97.7584698072,Apartment,1.0,1.0,1.0,2.0,1507,Pease Road,78703
963,300.0,2016-01-25,30.2811646291,-97.7551940807,Apartment,1.0,1.0,1.0,3.0,1401,Enfield Road,78703
964,300.0,2016-08-15,30.2389794651,-97.7836957537,Apartment,2.0,2.0,2.0,6.0,1916A,Larchmont Drive,78704
965,399.0,2016-08-15,30.244260248,-97.7771297879,House,2.0,3.0,3.0,8.0,2602,Del Curto Road,78704
966,350.0,2015-10-25,30.3051616426,-97.7305730886,Apartment,1.0,1.0,1.0,2.0,4115,Speedway,78751
967,35.0,2016-03-27,30.3028820476,-97.7345671485,Apartment,1.0,1.0,1.0,2.0,3900,Avenue C,78751
968,295.0,2016-03-27,30.313289189,-97.7188975164,House,2.0,3.0,4.0,8.0,5011,Evans Avenue,78751
969,1856.0,2015-10-25,30.302116825,-97.729008315,House,1.0,1.0,1.0,2.0,4004,Avenue H,78751
970,200.0,2016-03-27,30.3141077646,-97.7230223488,Apartment,1.0,1.0,1.0,4.0,4913,Avenue F,78751
971,103.0,2015-10-25,30.3014614173,-97.7325680273,Apartment,1.0,1.0,1.0,2.0,3815,Speedway,78751
972,575.0,2016-08-15,30.3135925567,-97.7173850136,House,3.5,5.0,5.0,10.0,5106,Eilers Avenue,78751
973,90.0,2016-04-22,30.3017999927,-97.734150836,Apartment,1.0,1.0,1.0,6.0,113,West 38th 1/2 Street,78751
975,102.0,2016-08-15,30.3091918975,-97.7237229632,Apartment,1.0,0.0,1.0,2.0,4604,Duval Street,78751
976,450.0,2015-10-25,30.2447023642,-97.773081739,House,2.0,2.0,2.0,4.0,1608,Ravey Street,78704
977,95.0,2016-08-15,30.3037799842,-97.7348213674,Apartment,1.0,1.0,1.0,1.0,3909,Avenue B,78751
978,200.0,2016-08-15,30.308714457,-97.7272235632,House,1.0,1.0,1.0,2.0,4506,Avenue F,78751
979,500.0,2016-04-18,30.2315589582,-97.7845797057,House,2.5,2.0,2.0,5.0,4025,Valley View Road,78704
980,159.0,2015-11-01,30.3027060872,-97.7312286094,House,1.0,2.0,2.0,4.0,100,East 40th Street,78751
981,450.0,2016-03-27,30.3213091935,-97.7205088051,House,1.0,1.0,1.0,2.0,104 1/2,West 55th Street,78751
982,300.0,2015-10-25,30.235908143,-97.7576658487,House,1.5,1.0,1.0,2.0,183,Cumberland Road,78704
983,250.0,2016-08-15,30.2610510402,-97.7758774061,House,1.0,2.0,2.0,5.0,2504,Trailside Drive,78704
984,290.0,2015-10-25,30.2431185761,-97.7866685863,House,1.5,4.0,5.0,10.0,2303,Westworth Circle,78704
985,3500.0,2015-11-01,30.258878265,-97.7734334516,Townhouse,1.0,2.0,4.0,6.0,2203,Spring Creek Drive,78704
987,2499.0,2015-07-21,30.2536040368,-97.7783614142,House,2.0,2.0,2.0,6.0,2005,Arthur Lane,78704
988,55.0,2015-10-28,30.2399295223,-97.7582969798,Apartment,1.0,1.0,1.0,4.0,2503,Durwood Street,78704
989,200.0,2016-03-27,30.3194591099,-97.7186612714,House,1.0,1.0,1.0,4.0,5501,Avenue G,78751
990,1000.0,2015-10-25,30.246599508,-97.7833432142,House,4.0,4.0,4.0,6.0,2800,Westhill Drive,78704
991,1600.0,2015-10-25,30.3205451793,-97.7257232565,Apartment,1.0,2.0,2.0,6.0,502,Franklin Boulevard,78751
992,89.0,2016-04-28,30.2384376761,-97.7905885248,Apartment,1.0,1.0,2.0,4.0,3816,South Lamar Boulevard,78704
993,100.0,2016-04-22,30.3154094496,-97.7315785516,Apartment,1.0,1.0,1.0,2.0,4637,West Guadalupe Street,78751
996,29.0,2016-05-05,30.2716491275,-97.7160183322,House,1.0,1.0,1.0,1.0,2202,South L Davis Avenue,78702
997,150.0,2016-01-25,30.249267729,-97.7231512138,House,1.5,1.0,3.0,6.0,2201,Ann and Roy Butler Hike and Bike Trail,78702
998,150.0,2016-03-27,30.2590560752,-97.7342060823,House,1.0,1.0,1.0,4.0,1013,Willow Street,78702
999,495.0,2015-10-25,30.2526597584,-97.7844142877,House,2.0,3.0,3.0,6.0,2123,Barton Hills Drive,78704
1000,600.0,2016-08-15,30.2462461163,-97.7702974991,Apartment,1.0,1.0,1.0,2.0,2110,Thornton Road,78704
1001,200.0,2016-04-20,30.2638778302,-97.7562070289,Apartment,2.0,2.0,2.0,6.0,103,Lee Barton Drive,78704
1002,1750.0,2016-08-15,30.302149708,-97.7245326208,House,2.0,3.0,3.0,6.0,709,Park Boulevard,78751
1003,205.0,2016-03-27,30.235232679,-97.7811879548,Apartment,2.0,2.0,2.0,5.0,3514,Clawson Road,78704
1004,127.0,2015-10-28,30.2514168835,-97.7636224151,House,1.0,1.0,1.0,3.0,1515,South Lamar Boulevard,78704
1005,360.0,2016-08-15,30.2352220917,-97.7914822129,Apartment,1.0,1.0,1.0,2.0,4001,South Lamar Boulevard,78704
1007,115.0,2016-02-12,30.3106426709,-97.7314793547,Apartment,1.0,1.0,1.0,3.0,4505,Avenue A,78751
1008,599.0,2016-08-15,30.3126155067,-97.7254319447,House,1.5,1.0,1.0,2.0,4800,Rowena Avenue,78751
1010,180.0,2016-08-15,30.2570092165,-97.759829449,Apartment,1.0,2.0,1.0,6.0,811,South Lamar Boulevard,78704
1011,125.0,2015-12-08,30.3046173824,-97.7326327323,Apartment,1.0,2.0,2.0,7.0,4014,Avenue D,78751
1012,200.0,2016-08-15,30.2571274403,-97.7599372858,Apartment,1.0,1.0,1.0,3.0,809,South Lamar Boulevard,78704
1013,200.0,2016-08-15,30.2358420171,-97.7864504409,Apartment,1.0,1.0,1.0,4.0,3804,Byron Drive,78704
1014,150.0,2016-05-23,30.2569600215,-97.7603740813,Apartment,1.0,1.0,1.0,3.0,901,South Lamar Boulevard,78704
1015,615.0,2015-10-25,30.3117090188,-97.7245529422,Apartment,1.0,1.0,1.0,4.0,4713,Avenue F,78751
1016,123.0,2015-10-25,30.2390304865,-97.7870932986,Apartment,1.0,1.0,1.0,2.0,3505,South Lamar Boulevard,78704
1017,600.0,2015-10-25,30.2992793594,-97.7302546623,House,1.0,1.0,1.0,4.0,3803,Avenue H,78751
1018,1200.0,2015-10-25,30.2348926823,-97.787400339,House,2.0,3.0,4.0,8.0,2104,Prather Lane,78704
1019,2400.0,2015-10-25,30.3023174439,-97.7263312055,House,1.0,2.0,2.0,4.0,4100,Barrow Avenue,78751
1020,400.0,2015-10-25,30.3107986899,-97.7189562745,House,2.0,3.0,3.0,8.0,613,East 49th Street,78751
1021,200.0,2015-11-01,30.3044935506,-97.7336923563,Apartment,1.0,1.0,2.0,4.0,4004b,Avenue C,78751
1022,198.0,2016-04-18,30.3054477713,-97.7140527139,House,2.0,4.0,4.0,9.0,4704,North Interstate Highway 35,78751
1023,800.0,2015-10-25,30.3012390924,-97.7185416843,House,1.0,2.0,2.0,6.0,1019,East 43rd Street,78751
1024,1000.0,2015-10-25,30.2951554591,-97.7230729645,House,2.0,4.0,5.0,8.0,905,East 38th Street,78705
1025,299.0,2016-08-15,30.2385805516,-97.7873738802,Apartment,2.0,2.0,2.0,4.0,2314,Panther Trail,78704
1027,300.0,2015-10-25,30.3089697173,-97.7215968115,House,1.5,2.0,2.0,4.0,4607,Evans Avenue,78751
1028,65.0,2016-08-15,30.235171853,-97.7743210878,House,1.0,1.0,1.0,2.0,1401,Valleyridge Drive,78704
1029,120.0,2016-03-25,30.2563194023,-97.7597199378,Apartment,1.0,1.0,1.0,4.0,813,South Lamar Boulevard,78704
1030,800.0,2015-10-25,30.3112574177,-97.7217666164,House,1.0,1.0,1.0,2.0,4805,Duval Street,78751
1031,80.0,2016-08-15,30.400115642,-97.7240561665,Apartment,1.0,1.0,1.0,3.0,3202,Esperanza Crossing,78758
1032,2000.0,2016-08-15,30.3067646317,-97.7263540833,House,1.0,1.0,1.0,4.0,4400,Avenue H,78751
1033,105.0,2016-08-15,30.2430564558,-97.7816728908,Apartment,1.0,1.0,1.0,3.0,2832,Manchaca Road,78704
1034,125.0,2016-08-15,30.2425842862,-97.7812436459,House,1.0,2.0,2.0,2.0,2072,Lightsey Road,78704
1035,85.0,2016-04-04,30.3057916421,-97.716197862,Apartment,1.0,1.0,1.0,4.0,4609,Bennett Avenue,78751
1036,150.0,2015-11-09,30.2557974179,-97.7602600823,Apartment,1.0,1.0,1.0,4.0,1200,Treadwell Street,78704
1037,200.0,2016-08-15,30.2915999167,-97.7236065943,Apartment,1.0,1.0,3.0,5.0,915,Duncan Lane,78705
1038,250.0,2016-04-18,30.2353268553,-97.7820718599,Apartment,1.0,1.0,1.0,2.0,7,Valley View Road,78704
1039,65.0,2016-05-23,30.2476535811,-97.7725528487,Apartment,1.0,1.0,1.0,2.0,2153,South Lamar Boulevard,78704
1040,40.0,2016-08-15,30.237089481,-97.7879931839,Apartment,1.0,1.0,1.0,2.0,2229,Panther Trail,78704
1041,125.0,2016-08-15,30.2454493034,-97.7753842769,Apartment,1.0,1.0,1.0,3.0,2210,Delcrest Drive,78704
1042,120.0,2016-03-27,30.2454511734,-97.7760257071,Apartment,1.0,1.0,1.0,2.0,2402,Del Curto Road,78704
1043,125.0,2016-04-18,30.3069892729,-97.7212269528,House,1.0,1.0,1.0,2.0,702,East 45th 1/2 Street,78751
1044,60.0,2015-11-01,30.2354622341,-97.7900886582,Apartment,1.0,1.0,1.0,2.0,4001,Victory Drive,78704
1045,108.0,2016-08-15,30.2330630003,-97.7792204959,House,1.0,1.0,1.0,2.0,1505,Rockdale Circle,78704
1048,295.0,2016-08-15,30.2390364359,-97.7793193885,House,1.0,2.0,1.0,4.0,3300,Aldwyche Drive,78704
1049,250.0,2015-10-25,30.2401305003,-97.7864674703,Apartment,2.0,2.0,3.0,5.0,3501,South Lamar Boulevard,78704
1050,333.0,2016-01-25,30.2334916922,-97.7745430746,Apartment,0.5,1.0,1.0,2.0,1300,Southport Drive,78704
1051,1250.0,2016-08-15,30.2449101206,-97.7778723741,Apartment,1.0,2.0,2.0,4.0,2525,South Lamar Boulevard,78704
1052,125.0,2016-04-17,30.2358187845,-97.7577275976,House,1.0,1.0,1.0,2.0,111,Cumberland Road,78704
1053,100.0,2016-08-03,30.2350104088,-97.7601349353,House,1.0,1.0,1.0,2.0,2805,Brinwood Avenue,78704
1054,190.0,2015-12-08,30.2660564985,-97.7424264797,Apartment,1.0,1.0,2.0,4.0,401,Congress Avenue,78701
1055,50.0,2016-08-16,30.3130174341,-97.6842689276,House,1.0,1.0,1.0,2.0,6201,Haney Drive,78723
1057,115.0,2015-09-18,30.1843145453,-97.8113736875,House,2.0,3.0,3.0,6.0,8516,Devine Lane,78748
1058,199.0,2016-08-11,30.173425309,-97.8058007589,Apartment,1.0,1.0,1.0,2.0,811,West Slaughter Lane,78748
1059,1250.0,2015-10-25,30.3179863807,-97.7170628679,House,3.5,4.0,4.0,5.0,5409,Duval Street,78751
1060,2500.0,2015-10-25,30.3185596885,-97.7196124323,House,,1.0,,6.0,5400,Avenue G,78751
1061,425.0,2015-10-25,30.3206299365,-97.7240533943,House,1.0,2.0,3.0,6.0,307,Nelray Boulevard,78751
1062,199.0,2015-10-25,30.2398788018,-97.756377805,House,3.0,2.0,8.0,6.0,2404,Euclid Avenue,78704
1063,100.0,2016-08-15,30.3230859622,-97.7255246681,House,1.0,1.0,1.0,2.0,5555,North Lamar Boulevard,78751
1064,2500.0,2015-10-25,30.2322547248,-97.7655202063,Apartment,1.0,1.0,1.0,4.0,519,Lightsey Road,78704
1066,1495.0,2016-03-27,30.3202208891,-97.7267834468,House,3.0,4.0,4.0,8.0,5301,Guadalupe Street,78751
1067,500.0,2015-10-25,30.235841032,-97.7576429518,House,1.5,1.0,1.0,2.0,111,Cumberland Road,78704
1068,500.0,2015-10-25,30.260329734,-97.7747625015,Apartment,1.5,2.0,2.0,4.0,1215,Hollow Creek Drive,78704
1069,2700.0,2015-10-25,30.3150493238,-97.732481271,Apartment,2.0,2.0,4.0,6.0,4600,West 47th Street,78751
1070,500.0,2016-01-12,30.2509026562,-97.7884333462,House,2.0,3.0,5.0,8.0,2907,Kassarine Pass,78704
1071,100.0,2015-10-25,30.3224646505,-97.7248303906,House,1.0,1.0,2.0,2.0,5500,Guadalupe Street,78751
1072,65.0,2015-10-25,30.2389647341,-97.7898307208,Apartment,1.0,1.0,2.0,2.0,3816,South Lamar Boulevard,78704
1073,450.0,2015-11-01,30.2613839947,-97.7713343775,House,1.5,2.0,2.0,2.0,1100,Barton Hills Drive,78704
1074,75.0,2016-08-15,30.2590585156,-97.7905457227,Apartment,1.0,1.0,1.0,4.0,31,Spyglass Drive,78746
1075,700.0,2016-03-27,30.2599670137,-97.7323053691,Townhouse,1.0,2.0,2.0,4.0,1200,East Cesar Chavez Street,78702
1076,105.0,2015-11-01,30.2483985467,-97.723019221,House,1.0,2.0,2.0,5.0,2201,Ann and Roy Butler Hike and Bike Trail,78702
1077,65.0,2015-10-25,30.3194699518,-97.7157320812,House,1.0,1.0,1.0,2.0,512,East 56th Street,78751
1078,250.0,2016-05-23,30.2637641991,-97.7329103006,Apartment,1.0,1.0,1.0,2.0,1001,East 5th Street,78702
1079,250.0,2016-03-27,30.2573026129,-97.7911809194,Apartment,1.0,2.0,2.0,4.0,1741,Spyglass Drive,78746
1080,799.0,2015-10-25,30.2506440969,-97.7817843501,House,4.0,5.0,8.0,16.0,2402,Arpdale Street,78704
1081,75.0,2015-10-25,30.2568595078,-97.7291380342,House,1.0,0.0,1.0,2.0,1602,Canterbury Street,78702
1083,60.0,2016-08-15,30.2443187718,-97.7843569226,House,1.0,1.0,1.0,2.0,2324,Westoak Drive,78704
1084,400.0,2015-10-25,30.2610469926,-97.7671270539,House,1.0,2.0,3.0,6.0,801,Barton Boulevard,78704
1085,300.0,2015-10-28,30.2403192409,-97.7900639852,Apartment,1.0,1.0,1.0,2.0,3600,South Lamar Boulevard,78704
1086,500.0,2016-04-18,30.2698351364,-97.7287410815,House,1.0,1.0,1.0,2.0,1016,Juniper Street,78702
1088,325.0,2016-01-25,30.2563068624,-97.7330574204,House,2.5,3.0,5.0,8.0,1215,Taylor Street,78702
1089,214.0,2016-08-15,30.2640732982,-97.7212012645,House,2.0,2.0,2.0,6.0,1905,East 9th Street,78702
1090,180.0,2015-10-25,30.2761325346,-97.7195521028,House,1.0,3.0,3.0,6.0,1908,East 14th Street,78702
1093,35.0,2016-05-04,30.3166855897,-97.7164975783,House,2.5,1.0,1.0,1.0,601,East 54th Street,78751
1094,600.0,2016-02-12,30.2343303685,-97.7485997423,House,3.0,4.0,6.0,10.0,2509,Little John Lane,78704
1095,120.0,2015-10-25,30.2643637834,-97.7285334093,Apartment,,2.0,3.0,5.0,610,Navasota Street,78702
1096,169.0,2016-04-25,30.2558242248,-97.7343644057,House,1.0,3.0,4.0,6.0,57,Waller Street,78702
1098,275.0,2016-05-04,30.2515169165,-97.7227848635,House,1.0,2.0,2.0,4.0,2114,Haskell Street,78702
1099,170.0,2015-10-25,30.2593005111,-97.7320428397,House,1.0,1.0,1.0,2.0,1206,Willow Street,78702
1124,165.0,2015-10-25,30.2259098258,-97.7529993545,Apartment,1.0,1.0,1.0,4.0,607,Woodward Street,78704
1125,225.0,2016-04-17,30.232229291,-97.7457873642,House,3.0,4.0,5.0,6.0,1211,East Oltorf Street,78704
1127,70.0,2016-08-03,30.2267499087,-97.7549569926,Apartment,1.0,2.0,2.0,5.0,3400,Willowrun Drive,78704
1128,250.0,2016-08-03,30.2341931779,-97.7494814213,House,1.0,1.0,2.0,3.0,2511,East Side Drive,78704
1129,80.0,2016-02-12,30.2261651655,-97.7550590229,Apartment,1.0,1.0,1.0,2.0,3417,Willowrun Drive,78704
1130,1800.0,2016-08-03,30.2968257683,-97.730489571,House,1.0,1.0,1.0,2.0,506,Carolyn Avenue,78705
1131,100.0,2015-10-25,30.2837534875,-97.704762342,Apartment,1.0,0.0,1.0,2.0,2019,Airport Boulevard,78722
1132,65.0,2016-03-25,30.2430800597,-97.7595142376,House,1.0,1.0,1.0,3.0,609,Fletcher Street,78704
1133,200.0,2016-03-27,30.2590990378,-97.7468468976,Apartment,2.0,1.0,1.0,2.0,112,Barton Springs Road,78704
1134,99.0,2016-08-03,30.2544667613,-97.7576627329,House,1.0,2.0,2.0,3.0,910,West James Street,78704
1136,53.0,2016-08-03,30.2886280558,-97.713554339,Apartment,1.0,0.0,1.0,2.0,3406,Larry Lane,78722
1137,75.0,2016-06-13,30.2502489973,-97.7534495774,House,1.0,1.0,1.0,4.0,403,West Elizabeth Street,78704
1138,52.0,2016-08-03,30.2880253645,-97.7201660138,Apartment,1.0,0.0,1.0,2.0,3110,Lafayette Avenue,78722
1139,178.0,2016-08-03,30.2573480617,-97.7395971601,Apartment,1.0,0.0,1.0,2.0,54,Rainey Street,78701
1141,55.0,2016-04-28,30.2717636493,-97.7434709252,Apartment,1.0,1.0,1.0,2.0,901,Lavaca Street,78701
1142,80.0,2016-03-25,30.321741694,-97.7238390565,Apartment,1.0,1.0,1.0,2.0,403,West 55th Street,78751
1143,575.0,2015-10-25,30.3132911217,-97.7151933734,Apartment,1.0,1.0,1.0,2.0,5201,Airport Boulevard,78751
1144,70.0,2016-01-25,30.3156639267,-97.718405247,House,1.0,0.0,1.0,3.0,5206,Evans Avenue,78751
1145,3000.0,2015-10-25,30.3214929174,-97.7209300642,House,1.0,2.0,2.0,7.0,110,West 55th 1/2 Street,78751
1146,75.0,2016-08-03,30.2299974037,-97.7656017328,Apartment,1.0,1.0,1.0,3.0,503,West Alpine Road,78704
1147,125.0,2015-10-25,30.237764403,-97.7734437727,House,1.0,1.0,1.0,2.0,3007,Leaning Oak Circle,78704
1148,99.0,2016-08-03,30.2547425107,-97.7619025685,Apartment,1.0,1.0,1.0,2.0,1205,West Gibson Street,78704
1149,56.0,2016-08-03,30.306692232,-97.7296876568,Apartment,1.0,0.0,1.0,2.0,4300,Speedway,78705
1150,75.0,2015-10-25,30.306473259,-97.7309811104,House,3.5,1.0,1.0,2.0,4211,Avenue D,78751
1151,109.0,2016-08-03,30.3038582743,-97.7363421036,Apartment,1.0,1.0,1.0,3.0,532,West 39th Street,78751
1152,74.0,2016-03-25,30.2422770515,-97.7805595104,Apartment,1.0,0.0,2.0,3.0,2012,Cody Court,78704
1153,150.0,2015-10-25,30.2519987544,-97.7474619752,House,1.0,1.0,2.0,2.0,110,Academy Drive,78704
1155,1049.0,2016-05-18,30.2556347082,-97.7778524777,House,1.0,1.0,1.0,2.0,2309,Ridgeview Drive,78704
1156,2850.0,2015-10-25,30.2608359573,-97.7732977566,Apartment,1.0,2.0,2.0,4.0,1200,Hollow Creek Drive,78704
1157,75.0,2016-03-25,30.2833473088,-97.7581329636,Apartment,1.0,1.0,1.0,2.0,1504,West Lynn Street,78703
1158,135.0,2016-08-03,30.2814080424,-97.7639946678,House,1.0,1.0,1.0,4.0,1802,West 10th Street,78703
1159,1050.0,2015-10-25,30.281226901,-97.7599499848,House,1.0,0.0,2.0,3.0,1617,Waterston Avenue,78703
1161,120.0,2016-03-27,30.2381902518,-97.7939254819,Apartment,1.0,1.0,1.0,2.0,4006,South Lamar Boulevard,78704
1162,69.0,2016-03-27,30.280443772,-97.7601072659,House,1.0,1.0,1.0,2.0,1617,West 12th Street,78703
1163,170.0,2016-02-12,30.2822998752,-97.757942658,House,2.0,2.0,2.0,5.0,1401,West Lynn Street,78703
1164,3744.0,2015-10-28,30.2800917543,-97.7601364282,House,2.0,2.0,2.0,6.0,1601,West 11 1/2 Street,78703
1165,3980.0,2015-10-25,30.243506161,-97.7269083261,Apartment,1.0,1.0,2.0,3.0,1333,Arena Drive,78741
1166,75.0,2016-08-03,30.2338862456,-97.7322766832,Apartment,1.0,1.0,1.0,3.0,1901,Mariposa Drive,78741
1167,46.0,2016-08-03,30.2313464696,-97.7297296537,Apartment,1.0,1.0,1.0,2.0,2306,Anken Drive,78741
1168,350.0,2015-10-25,30.2941381389,-97.7180173012,House,1.0,1.0,1.0,2.0,1200,East 38th 1/2 Street,78722
1169,95.0,2016-01-25,30.2840432578,-97.7170173449,Apartment,1.0,0.0,2.0,3.0,2206,Maple Avenue,78722
1170,80.0,2015-10-25,30.2541577419,-97.7573348798,Apartment,1.0,1.0,1.0,2.0,904,West James Street,78704
1172,91.0,2016-05-04,30.2871543002,-97.7107255589,Apartment,2.0,2.0,2.0,6.0,3500,Basford Road,78722
1173,420.0,2015-10-25,30.2821830188,-97.7164054286,House,1.5,1.0,1.0,2.0,2007,Maple Avenue,78722
1174,99.0,2016-08-03,30.2911916714,-97.7139537191,House,1.0,1.0,1.0,2.0,3710,Cherrywood Road,78722
1175,85.0,2016-08-03,30.2467926207,-97.7585960883,House,1.0,1.0,1.0,2.0,705,West Mary Street,78704
1176,125.0,2015-10-25,30.2807381393,-97.7438117023,Apartment,1.0,1.0,1.0,4.0,506,West 17th Street,78701
1177,105.0,2015-10-25,30.279995281,-97.7440332331,Apartment,1.0,1.0,1.0,3.0,507,West 17th Street,78701
1178,200.0,2016-08-03,30.2302035349,-97.765085262,Apartment,2.0,2.0,2.0,4.0,412,West Alpine Road,78704
1180,130.0,2016-08-03,30.3155094629,-97.7357293594,Apartment,1.0,1.0,1.0,2.0,4600,North Lamar Boulevard,78751
1181,100.0,2016-03-25,30.3208383636,-97.7206691474,House,1.0,0.0,3.0,3.0,103,West 55th 1/2 Street,78751
1182,40.0,2016-08-03,30.311226774,-97.7304506396,Apartment,1.0,0.0,1.0,2.0,4518,Avenue B,78751
1183,125.0,2016-08-03,30.2375313176,-97.7789349322,House,1.0,1.0,2.0,2.0,3304,Doolin Drive,78704
1184,381.0,2015-10-25,30.3058604184,-97.7273544854,House,1.0,1.0,1.0,3.0,4307,Avenue G,78751
1185,85.0,2016-04-17,30.3035119104,-97.7343228782,Apartment,1.0,1.0,1.0,2.0,3908,Avenue C,78751
1186,86.0,2016-08-03,30.307222706,-97.730541667,Apartment,1.0,1.0,2.0,3.0,4302,Avenue D,78751
1187,500.0,2016-03-27,30.240470281,-97.7844816896,Apartment,1.0,1.0,1.0,2.0,3201,South Lamar Boulevard,78704
1188,92.0,2016-01-25,30.2532035614,-97.7484277266,Apartment,1.0,2.0,3.0,6.0,1100,South Congress Avenue,78704
1190,750.0,2015-11-09,30.2462131107,-97.7517894679,House,1.0,1.0,1.0,2.0,107,West Annie Street,78704
1191,92.0,2016-08-03,30.2461298636,-97.7520837325,Apartment,1.0,0.0,1.0,2.0,1805,Eva Street,78704
1192,99.0,2016-03-25,30.2495974195,-97.7823895357,Apartment,1.0,1.0,2.0,4.0,2326,Montclaire Street,78704
1196,60.0,2015-10-28,30.2460436725,-97.7699977906,Townhouse,1.5,1.0,1.0,2.0,2107,Thornton Road,78704
1197,60.0,2016-08-03,30.233800645,-97.7336148807,Apartment,1.0,1.0,1.0,2.0,2000,Burton Drive,78741
1198,80.0,2016-08-05,30.1413468923,-97.7645876951,House,2.0,3.0,3.0,4.0,10137,Crescendo Lane,78747
1199,450.0,2015-10-25,30.2923415756,-97.7206953666,House,1.0,1.0,1.0,2.0,3411,North Interstate Highway 35,78722
1200,500.0,2015-10-25,30.258238241,-97.786398471,House,2.5,3.0,2.0,6.0,2502,Dana Cove,78746
1201,119.0,2016-03-27,30.2776423736,-97.7180033656,Apartment,1.0,1.0,2.0,4.0,1605,Alamo Street,78702
1202,250.0,2016-03-27,30.2647994825,-97.7324313958,Apartment,1.0,0.0,1.0,2.0,1000,East 5th Street,78702
1203,999.0,2015-10-28,30.2439219666,-97.7860813059,House,1.0,2.0,2.0,5.0,2321,Westrock Drive,78704
1204,299.0,2016-03-27,30.2456326052,-97.7851207071,House,2.0,3.0,4.0,6.0,2906,Westhill Drive,78704
1205,300.0,2016-05-18,30.2654368739,-97.7329771983,Apartment,1.0,1.0,2.0,4.0,900,East 6th Street,78702
1206,59.0,2016-04-28,30.2662322647,-97.7165482044,House,2.0,1.0,1.0,4.0,2404,East 11th Street,78702
1207,690.0,2015-10-25,30.2342643126,-97.7483287868,House,4.0,5.0,11.0,12.0,2509,Little John Lane,78704
1208,65.0,2016-04-08,30.2649763418,-97.7164976398,House,1.0,1.0,2.0,4.0,2312,East 10th Street,78702
1209,125.0,2015-10-25,30.3140185359,-97.7154637896,House,1.0,1.0,1.0,2.0,5201,Clarkson Avenue,78751
1214,169.0,2016-04-04,30.2754173164,-97.7247272363,House,1.0,1.0,1.0,4.0,1404,East 14th Street,78702
1215,100.0,2016-08-15,30.3196088119,-97.7250462867,Apartment,1.0,1.0,1.0,3.0,310,West North Loop Boulevard,78751
1216,150.0,2015-10-25,30.3133400247,-97.7348308852,Apartment,1.0,1.0,1.0,2.0,4517,Triangle Avenue,78751
1217,1000.0,2016-04-22,30.2624730931,-97.7203371246,House,2.5,5.0,8.0,10.0,1922,East 7th Street,78702
1220,89.0,2016-08-15,30.2514626161,-97.717190117,House,1.5,2.0,3.0,4.0,71,Julius Street,78702
1221,495.0,2016-03-27,30.2333251114,-97.7499184618,House,3.0,3.0,3.0,7.0,2605,East Side Drive,78704
1222,99.0,2015-10-28,30.2792676134,-97.7515836554,House,1.0,0.0,2.0,4.0,1501,Parkway,78703
1223,207.0,2015-10-25,30.2787733175,-97.714522889,House,1.0,1.0,2.0,2.0,1701,Singleton Avenue,78702
1224,262.0,2015-10-25,30.2787464844,-97.7551672025,House,1.0,2.0,2.0,6.0,1202,Shelley Avenue,78703
1225,250.0,2016-08-15,30.2709730739,-97.7291900527,House,1.5,1.0,1.0,2.0,1002,Olive Street,78702
1226,5000.0,2015-10-25,30.2671977411,-97.7200347738,House,2.0,3.0,3.0,6.0,1122,Chicon Street,78702
1227,759.0,2015-10-25,30.2634334215,-97.720227613,House,2.0,2.0,2.0,6.0,801,Lincoln Street,78702
1228,179.0,2016-04-22,30.2363806448,-97.7570737101,Townhouse,2.5,2.0,3.0,8.0,124,Cumberland Road,78704
1229,5995.0,2015-10-25,30.23553011,-97.7627890881,House,2.5,2.0,3.0,6.0,517,Sacramento Drive,78704
1230,175.0,2015-11-01,30.270416493,-97.7303399575,Apartment,1.0,1.0,1.0,2.0,910,Juniper Street,78702
1231,550.0,2016-08-15,30.2592891664,-97.7114465151,House,1.0,0.0,1.0,2.0,2701,East 7th Street,78702
1232,2500.0,2015-10-25,30.2684418552,-97.7234557259,House,2.5,1.0,1.0,2.0,1130,Concho Street,78702
1233,950.0,2016-08-15,30.280273478,-97.7559556229,Apartment,1.0,2.0,3.0,4.0,1402,West 13th Street,78703
1234,90.0,2015-10-25,30.2368572648,-97.759830826,House,1.0,1.0,1.0,1.0,2702,Wilson Street,78704
1235,75.0,2015-10-25,30.2698264167,-97.7235291025,House,1.0,1.0,1.0,2.0,1161,Angelina Street,78702
1237,200.0,2016-03-25,30.2810672968,-97.7588917553,Apartment,1.0,1.0,1.0,2.0,1300,West Lynn Street,78703
